"","Open","High","Low","Close","Volume","Adjusted","Date","Company.Name"
"3738",27.254999,27.3325,27.1675,27.2075,108782000,24.668777,"2014-11-10","APPLE"
"3739",27.174999,27.4375,27.1,27.424999,109769200,24.86598,"2014-11-11","APPLE"
"3740",27.344999,27.8575,27.342501,27.8125,187769600,25.217321,"2014-11-12","APPLE"
"3741",27.950001,28.362499,27.9,28.205,238091600,25.573202,"2014-11-13","APPLE"
"3742",28.2875,28.547501,27.8025,28.545,176254400,25.881474,"2014-11-14","APPLE"
"3743",28.567499,29.32,28.325001,28.497499,186986800,25.838404,"2014-11-17","APPLE"
"3744",28.485001,28.922501,28.4725,28.8675,176896000,26.17388,"2014-11-18","APPLE"
"3745",28.860001,28.934999,28.450001,28.6675,167476800,25.99254,"2014-11-19","APPLE"
"3746",28.727501,29.215,28.7125,29.077499,173582000,26.364285,"2014-11-20","APPLE"
"3747",29.377501,29.3925,29.0075,29.1175,228717200,26.400555,"2014-11-21","APPLE"
"3748",29.2125,29.692499,29.155001,29.657499,189803200,26.890163,"2014-11-24","APPLE"
"3749",29.7675,29.9375,29.362499,29.4,275361600,26.656693,"2014-11-25","APPLE"
"3750",29.485001,29.775,29.4575,29.75,163073200,26.974031,"2014-11-26","APPLE"
"3751",29.817499,29.85,29.512501,29.7325,99257600,26.958168,"2014-11-28","APPLE"
"3752",29.702499,29.8125,27.817499,28.7675,335256000,26.083214,"2014-12-01","APPLE"
"3753",28.375,28.9375,28.1875,28.657499,237395600,25.983475,"2014-12-02","APPLE"
"3754",28.9375,29.0875,28.7775,28.9825,172253600,26.278151,"2014-12-03","APPLE"
"3755",28.942499,29.299999,28.8225,28.872499,168178000,26.17841,"2014-12-04","APPLE"
"3756",28.997499,29.02,28.66,28.75,153275600,26.067345,"2014-12-05","APPLE"
"3757",28.525,28.6625,27.905001,28.1,230659600,25.477999,"2014-12-08","APPLE"
"3758",27.547501,28.575001,27.3375,28.530001,240832000,25.867876,"2014-12-09","APPLE"
"3759",28.602501,28.7125,27.885,27.987499,178261200,25.375992,"2014-12-10","APPLE"
"3760",28.065001,28.450001,27.834999,27.905001,165606800,25.301195,"2014-12-11","APPLE"
"3761",27.615,27.967501,27.395,27.432501,224112400,24.872786,"2014-12-12","APPLE"
"3762",27.674999,27.9,26.5875,27.057501,268872400,24.532772,"2014-12-15","APPLE"
"3763",26.592501,27.540001,26.565001,26.6875,243162800,24.197294,"2014-12-16","APPLE"
"3764",26.780001,27.459999,26.705,27.352501,213647200,24.800247,"2014-12-17","APPLE"
"3765",27.967501,28.1625,27.665001,28.1625,236024800,25.534668,"2014-12-18","APPLE"
"3766",28.065001,28.309999,27.915001,27.945,353719200,25.337461,"2014-12-19","APPLE"
"3767",28.040001,28.372499,27.9925,28.235001,180670000,25.600401,"2014-12-22","APPLE"
"3768",28.307501,28.3325,28.115,28.135,104113600,25.509733,"2014-12-23","APPLE"
"3769",28.145,28.1775,28.002501,28.002501,57918400,25.389597,"2014-12-24","APPLE"
"3770",28.025,28.629999,28.002501,28.497499,134884000,25.838404,"2014-12-26","APPLE"
"3771",28.4475,28.692499,28.424999,28.477501,110395600,25.820269,"2014-12-29","APPLE"
"3772",28.41,28.48,28.0275,28.129999,119526000,25.505201,"2014-12-30","APPLE"
"3773",28.205,28.282499,27.5525,27.594999,165613600,25.020121,"2014-12-31","APPLE"
"3774",27.8475,27.860001,26.8375,27.3325,212818400,24.782114,"2015-01-02","APPLE"
"3775",27.0725,27.1625,26.352501,26.5625,257142000,24.083958,"2015-01-05","APPLE"
"3776",26.635,26.8575,26.157499,26.565001,263188400,24.086231,"2015-01-06","APPLE"
"3777",26.799999,27.049999,26.674999,26.9375,160423600,24.423969,"2015-01-07","APPLE"
"3778",27.307501,28.0375,27.174999,27.9725,237458000,25.362396,"2015-01-08","APPLE"
"3779",28.1675,28.3125,27.5525,28.002501,214798000,25.389597,"2015-01-09","APPLE"
"3780",28.15,28.157499,27.200001,27.3125,198603200,24.763979,"2015-01-12","APPLE"
"3781",27.8575,28.200001,27.227501,27.555,268367600,24.983847,"2015-01-13","APPLE"
"3782",27.26,27.622499,27.125,27.450001,195826400,24.888651,"2015-01-14","APPLE"
"3783",27.5,27.514999,26.665001,26.705,240056000,24.213165,"2015-01-15","APPLE"
"3784",26.7575,26.895,26.299999,26.497499,314053200,24.025024,"2015-01-16","APPLE"
"3785",26.959999,27.2425,26.625,27.18,199599600,24.643841,"2015-01-20","APPLE"
"3786",27.237499,27.764999,27.067499,27.387501,194303600,24.831984,"2015-01-21","APPLE"
"3787",27.565001,28.1175,27.43,28.1,215185600,25.477999,"2015-01-22","APPLE"
"3788",28.075001,28.4375,27.8825,28.245001,185859200,25.609468,"2015-01-23","APPLE"
"3789",28.434999,28.59,28.200001,28.275,222460000,25.636665,"2015-01-26","APPLE"
"3790",28.105,28.120001,27.2575,27.285,382274800,24.739046,"2015-01-27","APPLE"
"3791",29.407499,29.530001,28.827499,28.827499,585908400,26.137611,"2015-01-28","APPLE"
"3792",29.08,29.797501,28.889999,29.725,337745600,26.951368,"2015-01-29","APPLE"
"3793",29.6,30,29.2125,29.290001,334982000,26.556957,"2015-01-30","APPLE"
"3794",29.512501,29.7925,29.02,29.657499,250956400,26.890163,"2015-02-02","APPLE"
"3795",29.625,29.772499,29.4025,29.6625,207662800,26.894701,"2015-02-03","APPLE"
"3796",29.625,30.127501,29.577499,29.889999,280598800,27.100973,"2015-02-04","APPLE"
"3797",30.004999,30.057501,29.8125,29.985001,168984800,27.294405,"2015-02-05","APPLE"
"3798",30.004999,30.0625,29.612499,29.7325,174826400,27.064562,"2015-02-06","APPLE"
"3799",29.637501,29.959999,29.6075,29.93,155559200,27.244343,"2015-02-09","APPLE"
"3800",30.0425,30.5375,30.040001,30.504999,248034000,27.767742,"2015-02-10","APPLE"
"3801",30.692499,31.23,30.625,31.219999,294247200,28.418585,"2015-02-11","APPLE"
"3802",31.514999,31.870001,31.3925,31.615,297898000,28.778143,"2015-02-12","APPLE"
"3803",31.82,31.82,31.4125,31.77,217088800,28.919233,"2015-02-13","APPLE"
"3804",31.872499,32.220001,31.73,31.9575,252609600,29.089907,"2015-02-17","APPLE"
"3805",31.907499,32.195,31.862499,32.18,179566800,29.292446,"2015-02-18","APPLE"
"3806",32.119999,32.2575,32.0825,32.112499,149449600,29.231001,"2015-02-19","APPLE"
"3807",32.154999,32.375,32.012501,32.375,195793600,29.469946,"2015-02-20","APPLE"
"3808",32.505001,33.25,32.415001,33.25,283896400,30.266438,"2015-02-23","APPLE"
"3809",33.235001,33.400002,32.7925,33.0425,276912400,30.077549,"2015-02-24","APPLE"
"3810",32.889999,32.900002,32.037498,32.197498,298846800,29.308378,"2015-02-25","APPLE"
"3811",32.197498,32.717499,31.6525,32.605,365150000,29.679308,"2015-02-26","APPLE"
"3812",32.5,32.642502,32.060001,32.115002,248059200,29.233278,"2015-02-27","APPLE"
"3813",32.3125,32.57,32.075001,32.272499,192386800,29.376644,"2015-03-02","APPLE"
"3814",32.240002,32.380001,32.022499,32.34,151265200,29.438087,"2015-03-03","APPLE"
"3815",32.275002,32.389999,32.080002,32.134998,126665200,29.251476,"2015-03-04","APPLE"
"3816",32.145,32.1875,31.440001,31.602501,226068400,28.766771,"2015-03-05","APPLE"
"3817",32.099998,32.342499,31.565001,31.65,291368400,28.809999,"2015-03-06","APPLE"
"3818",31.99,32.392502,31.264999,31.785,354114000,28.932892,"2015-03-09","APPLE"
"3819",31.602501,31.805,30.950001,31.127501,275426400,28.334394,"2015-03-10","APPLE"
"3820",31.1875,31.192499,30.5275,30.559999,275756000,27.81781,"2015-03-11","APPLE"
"3821",30.577499,31.225,30.407499,31.112499,193450800,28.32073,"2015-03-12","APPLE"
"3822",31.1,31.35,30.645,30.897499,207309200,28.125021,"2015-03-13","APPLE"
"3823",30.969999,31.237499,30.717501,31.237499,143497200,28.434515,"2015-03-16","APPLE"
"3824",31.475,31.83,31.4125,31.76,204092400,28.910131,"2015-03-17","APPLE"
"3825",31.75,32.290001,31.592501,32.1175,261083600,29.235556,"2015-03-18","APPLE"
"3826",32.1875,32.3125,31.85,31.875,183238000,29.014814,"2015-03-19","APPLE"
"3827",32.0625,32.099998,31.290001,31.475,274780400,28.650705,"2015-03-20","APPLE"
"3828",31.780001,31.9625,31.629999,31.8025,150838800,28.948818,"2015-03-23","APPLE"
"3829",31.807501,32.009998,31.639999,31.672501,131369200,28.830482,"2015-03-24","APPLE"
"3830",31.635,31.705,30.844999,30.844999,206620800,28.07724,"2015-03-25","APPLE"
"3831",30.690001,31.219999,30.65,31.059999,190291600,28.272945,"2015-03-26","APPLE"
"3832",31.1425,31.174999,30.727501,30.8125,158184800,28.047653,"2015-03-27","APPLE"
"3833",31.012501,31.6,31,31.592501,188398800,28.757666,"2015-03-30","APPLE"
"3834",31.522499,31.622499,31.09,31.1075,168362400,28.316181,"2015-03-31","APPLE"
"3835",31.205,31.280001,30.775,31.0625,162485600,28.275219,"2015-04-01","APPLE"
"3836",31.2575,31.389999,31.047501,31.33,128880400,28.518719,"2015-04-02","APPLE"
"3837",31.1175,31.877501,31.0825,31.8375,148776000,28.98068,"2015-04-06","APPLE"
"3838",31.91,32.029999,31.495001,31.502501,140049200,28.675737,"2015-04-07","APPLE"
"3839",31.4625,31.6,31.2425,31.4,149316800,28.582432,"2015-04-08","APPLE"
"3840",31.4625,31.645,31.165001,31.639999,129936000,28.800901,"2015-04-09","APPLE"
"3841",31.487499,31.8025,31.315001,31.775,160752000,28.923788,"2015-04-10","APPLE"
"3842",32.092499,32.142502,31.6525,31.7125,145460400,28.866896,"2015-04-13","APPLE"
"3843",31.75,31.8225,31.477501,31.575001,102098400,28.741739,"2015-04-14","APPLE"
"3844",31.602501,31.782499,31.502501,31.695,115881600,28.850967,"2015-04-15","APPLE"
"3845",31.57,31.775,31.5275,31.5425,113476000,28.712143,"2015-04-16","APPLE"
"3846",31.387501,31.535,31.115,31.1875,207828000,28.389002,"2015-04-17","APPLE"
"3847",31.3925,32.029999,31.2925,31.9,188217200,29.037567,"2015-04-20","APPLE"
"3848",32.025002,32.049999,31.6675,31.727501,129740400,28.880548,"2015-04-21","APPLE"
"3849",31.747499,32.217499,31.58,32.154999,150618000,29.269688,"2015-04-22","APPLE"
"3850",32.075001,32.605,32.035,32.4175,183083600,29.508633,"2015-04-23","APPLE"
"3851",32.622501,32.657501,32.307499,32.57,178103600,29.647448,"2015-04-24","APPLE"
"3852",33.077499,33.282501,32.787498,33.162498,387816800,30.186785,"2015-04-27","APPLE"
"3853",33.615002,33.634998,32.392502,32.639999,475696000,29.71117,"2015-04-28","APPLE"
"3854",32.540001,32.897499,32.075001,32.16,253544400,29.274239,"2015-04-29","APPLE"
"3855",32.16,32.16,31.145,31.2875,332781600,28.480028,"2015-04-30","APPLE"
"3856",31.525,32.532501,31.325001,32.237499,234050400,29.344784,"2015-05-01","APPLE"
"3857",32.375,32.642502,32.064999,32.174999,203953200,29.287891,"2015-05-04","APPLE"
"3858",32.037498,32.112499,31.445,31.450001,197085600,28.627947,"2015-05-05","APPLE"
"3859",31.639999,31.6875,30.84,31.252501,288564000,28.448174,"2015-05-06","APPLE"
"3860",31.192499,31.52,31.004999,31.315001,175763600,28.624132,"2015-05-07","APPLE"
"3861",31.67,31.905001,31.5275,31.905001,222201600,29.163431,"2015-05-08","APPLE"
"3862",31.8475,31.889999,31.407499,31.58,168143200,28.86636,"2015-05-11","APPLE"
"3863",31.4,31.719999,31.205,31.467501,192640000,28.763529,"2015-05-12","APPLE"
"3864",31.5375,31.797501,31.467501,31.502501,138776800,28.795521,"2015-05-13","APPLE"
"3865",31.852501,32.237499,31.790001,32.237499,180814000,29.467361,"2015-05-14","APPLE"
"3866",32.267502,32.372501,32.052502,32.192501,152832000,29.426222,"2015-05-15","APPLE"
"3867",32.095001,32.68,32.09,32.547501,203531600,29.750723,"2015-05-18","APPLE"
"3868",32.672501,32.720001,32.41,32.517502,178532800,29.723299,"2015-05-19","APPLE"
"3869",32.5,32.744999,32.334999,32.514999,145819600,29.721012,"2015-05-20","APPLE"
"3870",32.517502,32.907501,32.4575,32.8475,158921600,30.024944,"2015-05-21","APPLE"
"3871",32.900002,33.2425,32.849998,33.134998,182384000,30.287745,"2015-05-22","APPLE"
"3872",33.150002,33.227501,32.279999,32.404999,282790400,29.620461,"2015-05-26","APPLE"
"3873",32.584999,33.064999,32.512501,33.009998,183332800,30.173481,"2015-05-27","APPLE"
"3874",32.965,32.987499,32.775002,32.945,122933200,30.114067,"2015-05-28","APPLE"
"3875",32.807499,32.862499,32.474998,32.57,203538000,29.771292,"2015-05-29","APPLE"
"3876",32.57,32.8475,32.512501,32.634998,128451200,29.830702,"2015-06-01","APPLE"
"3877",32.465,32.665001,32.330002,32.490002,134670400,29.698162,"2015-06-02","APPLE"
"3878",32.665001,32.735001,32.474998,32.529999,123934000,29.734726,"2015-06-03","APPLE"
"3879",32.395,32.645,32.227501,32.34,153800400,29.56105,"2015-06-04","APPLE"
"3880",32.375,32.422501,32.09,32.162498,142507200,29.398806,"2015-06-05","APPLE"
"3881",32.224998,32.302502,31.7075,31.950001,210699200,29.204567,"2015-06-08","APPLE"
"3882",31.674999,32.02,31.405001,31.855,224301600,29.117729,"2015-06-09","APPLE"
"3883",31.98,32.334999,31.9625,32.220001,156349200,29.45137,"2015-06-10","APPLE"
"3884",32.294998,32.544998,32.119999,32.147499,141563600,29.385096,"2015-06-11","APPLE"
"3885",32.047501,32.0825,31.7775,31.7925,147544800,29.060596,"2015-06-12","APPLE"
"3886",31.525,31.809999,31.4275,31.73,175955600,29.003471,"2015-06-15","APPLE"
"3887",31.7575,31.9625,31.592501,31.9,125976400,29.158859,"2015-06-16","APPLE"
"3888",31.93,31.969999,31.684999,31.825001,131672400,29.090307,"2015-06-17","APPLE"
"3889",31.807501,32.077499,31.805,31.969999,141628800,29.222845,"2015-06-18","APPLE"
"3890",31.9275,31.955,31.6,31.65,218867600,28.93034,"2015-06-19","APPLE"
"3891",31.872499,32.014999,31.77,31.9025,136157200,29.161146,"2015-06-22","APPLE"
"3892",31.870001,31.9025,31.719999,31.7575,121075600,29.028612,"2015-06-23","APPLE"
"3893",31.8025,32.450001,31.780001,32.0275,221123600,29.275406,"2015-06-24","APPLE"
"3894",32.215,32.299999,31.875,31.875,127752400,29.136011,"2015-06-25","APPLE"
"3895",31.9175,31.997499,31.627501,31.6875,176267200,28.964622,"2015-06-26","APPLE"
"3896",31.365,31.6175,31.120001,31.1325,196645600,28.457312,"2015-06-29","APPLE"
"3897",31.3925,31.530001,31.215,31.3575,177482800,28.662981,"2015-06-30","APPLE"
"3898",31.725,31.735001,31.497499,31.65,120955200,28.93034,"2015-07-01","APPLE"
"3899",31.6075,31.672501,31.442499,31.610001,108844000,28.893778,"2015-07-02","APPLE"
"3900",31.235001,31.557501,31.2125,31.5,112241600,28.793234,"2015-07-06","APPLE"
"3901",31.4725,31.5375,30.942499,31.422501,187787200,28.722395,"2015-07-07","APPLE"
"3902",31.120001,31.16,30.635,30.6425,243046400,28.009418,"2015-07-08","APPLE"
"3903",30.9625,31.014999,29.805,30.0175,314380000,27.438124,"2015-07-09","APPLE"
"3904",30.485001,30.9625,30.3025,30.82,245418000,28.171665,"2015-07-10","APPLE"
"3905",31.2575,31.440001,31.08,31.415001,165762000,28.715538,"2015-07-13","APPLE"
"3906",31.51,31.592501,31.26,31.4025,127072400,28.704109,"2015-07-14","APPLE"
"3907",31.43,31.7875,31.395,31.705,134596800,28.980618,"2015-07-15","APPLE"
"3908",31.934999,32.142502,31.8375,32.127499,144889600,29.366814,"2015-07-16","APPLE"
"3909",32.27,32.404999,32.077499,32.404999,184658800,29.620461,"2015-07-17","APPLE"
"3910",32.7425,33.2425,32.674999,33.017502,235600800,30.180336,"2015-07-20","APPLE"
"3911",33.212502,33.23,32.580002,32.6875,307025600,29.878693,"2015-07-21","APPLE"
"3912",30.497499,31.375,30.497499,31.305,461802400,28.614988,"2015-07-22","APPLE"
"3913",31.549999,31.772499,31.264999,31.290001,203998000,28.60128,"2015-07-23","APPLE"
"3914",31.33,31.434999,30.975,31.125,168649200,28.450457,"2015-07-24","APPLE"
"3915",30.772499,30.9025,30.530001,30.692499,177822000,28.055119,"2015-07-27","APPLE"
"3916",30.844999,30.977501,30.637501,30.844999,134472400,28.194519,"2015-07-28","APPLE"
"3917",30.7875,30.875,30.567499,30.747499,148046800,28.105394,"2015-07-29","APPLE"
"3918",30.58,30.6425,30.4275,30.592501,134513200,27.963715,"2015-07-30","APPLE"
"3919",30.65,30.66,30.227501,30.325001,171540000,27.719202,"2015-07-31","APPLE"
"3920",30.375,30.6425,29.379999,29.610001,279904000,27.065641,"2015-08-03","APPLE"
"3921",29.355,29.424999,28.3125,28.66,496554400,26.197273,"2015-08-04","APPLE"
"3922",28.237499,29.360001,28.025,28.85,397250400,26.370945,"2015-08-05","APPLE"
"3923",28.9925,29.125,28.530001,28.782499,211612000,26.428329,"2015-08-06","APPLE"
"3924",28.645,29.0625,28.625,28.879999,154681600,26.517859,"2015-08-07","APPLE"
"3925",29.1325,29.997499,29.1325,29.93,219806400,27.481977,"2015-08-10","APPLE"
"3926",29.452499,29.545,28.3325,28.372499,388331200,26.051867,"2015-08-11","APPLE"
"3927",28.1325,28.855,27.407499,28.809999,404870000,26.453581,"2015-08-12","APPLE"
"3928",29.01,29.1,28.635,28.7875,194143200,26.432924,"2015-08-13","APPLE"
"3929",28.58,29.077499,28.502501,28.99,171718000,26.61886,"2015-08-14","APPLE"
"3930",29.01,29.4125,28.875,29.290001,163538800,26.894323,"2015-08-17","APPLE"
"3931",29.1075,29.360001,29.002501,29.125,138242800,26.742819,"2015-08-18","APPLE"
"3932",29.025,29.129999,28.67,28.752501,193146000,26.400787,"2015-08-19","APPLE"
"3933",28.52,28.5875,27.907499,28.1625,274006400,25.859045,"2015-08-20","APPLE"
"3934",27.6075,27.975,26.4125,26.440001,513102000,24.27743,"2015-08-21","APPLE"
"3935",23.717501,27.200001,23,25.780001,648825200,23.671413,"2015-08-24","APPLE"
"3936",27.7775,27.7775,25.875,25.934999,414406400,23.813734,"2015-08-25","APPLE"
"3937",26.772499,27.4725,26.262501,27.422501,387098400,25.179573,"2015-08-26","APPLE"
"3938",28.057501,28.309999,27.504999,28.23,338464400,25.921024,"2015-08-27","APPLE"
"3939",28.0425,28.327499,27.885,28.3225,212657600,26.005955,"2015-08-28","APPLE"
"3940",28.0075,28.6325,28,28.190001,224917200,25.884298,"2015-08-31","APPLE"
"3941",27.5375,27.969999,26.84,26.93,307383600,24.72735,"2015-09-01","APPLE"
"3942",27.557501,28.084999,27.282499,28.084999,247555200,25.787882,"2015-09-02","APPLE"
"3943",28.122499,28.195,27.51,27.592501,212935600,25.335667,"2015-09-03","APPLE"
"3944",27.2425,27.612499,27.127501,27.317499,199985200,25.083155,"2015-09-04","APPLE"
"3945",27.9375,28.139999,27.58,28.077499,219374400,25.780994,"2015-09-08","APPLE"
"3946",28.440001,28.504999,27.442499,27.5375,340043200,25.28516,"2015-09-09","APPLE"
"3947",27.567499,28.32,27.475,28.1425,251571200,25.840681,"2015-09-10","APPLE"
"3948",27.9475,28.5525,27.940001,28.5525,199662000,26.217142,"2015-09-11","APPLE"
"3949",29.145,29.2225,28.715,28.827499,233453600,26.469652,"2015-09-14","APPLE"
"3950",28.9825,29.1325,28.605,29.07,173364800,26.692316,"2015-09-15","APPLE"
"3951",29.0625,29.135,28.860001,29.102501,148694000,26.722158,"2015-09-16","APPLE"
"3952",28.915001,29.122499,28.43,28.48,256450400,26.150576,"2015-09-17","APPLE"
"3953",28.0525,28.575001,27.967501,28.362499,297141200,26.04269,"2015-09-18","APPLE"
"3954",28.4175,28.842501,28.415001,28.8025,200888000,26.446699,"2015-09-21","APPLE"
"3955",28.344999,28.545,28.129999,28.35,201384800,26.031208,"2015-09-22","APPLE"
"3956",28.407499,28.68,28.325001,28.58,143026800,26.242395,"2015-09-23","APPLE"
"3957",28.3125,28.875,28.092501,28.75,200878000,26.398489,"2015-09-24","APPLE"
"3958",29.110001,29.172501,28.504999,28.6775,224607600,26.331919,"2015-09-25","APPLE"
"3959",28.4625,28.6425,28.110001,28.110001,208436000,25.810844,"2015-09-28","APPLE"
"3960",28.2075,28.377501,26.965,27.264999,293461600,25.034952,"2015-09-29","APPLE"
"3961",27.5425,27.885,27.182501,27.575001,265892000,25.319597,"2015-09-30","APPLE"
"3962",27.2675,27.405001,26.827499,27.395,255716400,25.15432,"2015-10-01","APPLE"
"3963",27.002501,27.752501,26.887501,27.594999,232079200,25.337963,"2015-10-02","APPLE"
"3964",27.469999,27.842501,27.2675,27.695,208258800,25.429781,"2015-10-05","APPLE"
"3965",27.657499,27.934999,27.442499,27.827499,192787200,25.551443,"2015-10-06","APPLE"
"3966",27.934999,27.942499,27.352501,27.695,187062400,25.429781,"2015-10-07","APPLE"
"3967",27.547501,27.547501,27.0525,27.375,247918400,25.135958,"2015-10-08","APPLE"
"3968",27.5,28.07,27.372499,28.030001,211064400,25.737381,"2015-10-09","APPLE"
"3969",28.182501,28.1875,27.860001,27.9,121868800,25.618017,"2015-10-12","APPLE"
"3970",27.705,28.112499,27.67,27.9475,132197200,25.661629,"2015-10-13","APPLE"
"3971",27.8225,27.879999,27.389999,27.5525,177849600,25.298937,"2015-10-14","APPLE"
"3972",27.7325,28.025,27.622499,27.965,150694000,25.677696,"2015-10-15","APPLE"
"3973",27.945,28,27.6325,27.76,156930400,25.489464,"2015-10-16","APPLE"
"3974",27.700001,27.9375,27.5275,27.932501,119036800,25.647858,"2015-10-19","APPLE"
"3975",27.834999,28.5425,27.705,28.442499,195871200,26.11614,"2015-10-20","APPLE"
"3976",28.5,28.895,28.424999,28.440001,167180800,26.113846,"2015-10-21","APPLE"
"3977",28.5825,28.875,28.525,28.875,166616400,26.513271,"2015-10-22","APPLE"
"3978",29.174999,29.807501,29.0825,29.77,237467600,27.335062,"2015-10-23","APPLE"
"3979",29.52,29.532499,28.73,28.82,265335200,26.462769,"2015-10-26","APPLE"
"3980",28.85,29.135,28.497499,28.637501,279537600,26.295191,"2015-10-27","APPLE"
"3981",29.2325,29.825001,29.014999,29.817499,342205600,27.378683,"2015-10-28","APPLE"
"3982",29.674999,30.172501,29.567499,30.1325,204909200,27.667912,"2015-10-29","APPLE"
"3983",30.247499,30.305,29.862499,29.875,197461200,27.431477,"2015-10-30","APPLE"
"3984",30.200001,30.34,29.9025,30.295,128813200,27.817122,"2015-11-02","APPLE"
"3985",30.1975,30.872499,30.174999,30.6425,182076000,28.136198,"2015-11-03","APPLE"
"3986",30.782499,30.955,30.405001,30.5,179544400,28.005356,"2015-11-04","APPLE"
"3987",30.4625,30.672501,30.045,30.23,158210800,27.876257,"2015-11-05","APPLE"
"3988",30.2775,30.452499,30.155001,30.264999,132169200,27.908527,"2015-11-06","APPLE"
"3989",30.24,30.452499,30.012501,30.1425,135485600,27.795565,"2015-11-09","APPLE"
"3990",29.225,29.5175,29.014999,29.192499,236511600,26.919535,"2015-11-10","APPLE"
"3991",29.092501,29.355,28.8025,29.0275,180872000,26.767384,"2015-11-11","APPLE"
"3992",29.065001,29.205,28.9125,28.93,130102400,26.677479,"2015-11-12","APPLE"
"3993",28.799999,28.8925,28.067499,28.084999,183249600,25.898266,"2015-11-13","APPLE"
"3994",27.844999,28.559999,27.75,28.545,152426800,26.322451,"2015-11-16","APPLE"
"3995",28.73,28.762501,28.33,28.422501,110467600,26.209488,"2015-11-17","APPLE"
"3996",28.940001,29.372499,28.875,29.3225,186698800,27.039408,"2015-11-18","APPLE"
"3997",29.41,29.9375,29.190001,29.695,173183200,27.382908,"2015-11-19","APPLE"
"3998",29.799999,29.98,29.7125,29.825001,137148400,27.502789,"2015-11-20","APPLE"
"3999",29.817499,29.932501,29.334999,29.4375,129930000,27.145462,"2015-11-23","APPLE"
"4000",29.3325,29.8375,29.280001,29.719999,171212800,27.405964,"2015-11-24","APPLE"
"4001",29.8025,29.807501,29.48,29.5075,85553200,27.210007,"2015-11-25","APPLE"
"4002",29.5725,29.602501,29.4,29.452499,52185600,27.15929,"2015-11-27","APPLE"
"4003",29.497499,29.852501,29.4375,29.575001,156721200,27.272257,"2015-11-30","APPLE"
"4004",29.6875,29.702499,29.215,29.334999,139409600,27.050945,"2015-12-01","APPLE"
"4005",29.334999,29.5275,29.02,29.07,133546400,26.806574,"2015-12-02","APPLE"
"4006",29.137501,29.1975,28.555,28.799999,166278000,26.557596,"2015-12-03","APPLE"
"4007",28.8225,29.8125,28.7775,29.7575,231108000,27.440544,"2015-12-04","APPLE"
"4008",29.745001,29.965,29.452499,29.57,128336800,27.267649,"2015-12-07","APPLE"
"4009",29.379999,29.65,29.215,29.557501,137238000,27.256117,"2015-12-08","APPLE"
"4010",29.41,29.422501,28.77,28.905001,185445600,26.654423,"2015-12-09","APPLE"
"4011",29.01,29.235001,28.877501,29.0425,116850800,26.781212,"2015-12-10","APPLE"
"4012",28.797501,28.8475,28.2125,28.295,187544800,26.091919,"2015-12-11","APPLE"
"4013",28.045,28.17,27.4475,28.120001,257274800,25.930542,"2015-12-14","APPLE"
"4014",27.985001,28.200001,27.5875,27.622499,213292400,25.471777,"2015-12-15","APPLE"
"4015",27.7675,27.997499,27.200001,27.834999,224954000,25.667736,"2015-12-16","APPLE"
"4016",28.004999,28.0625,27.245001,27.245001,179091200,25.123671,"2015-12-17","APPLE"
"4017",27.227501,27.379999,26.452499,26.5075,385813200,24.443596,"2015-12-18","APPLE"
"4018",26.82,26.842501,26.3925,26.8325,190362400,24.743292,"2015-12-21","APPLE"
"4019",26.85,26.93,26.612499,26.807501,131157600,24.720232,"2015-12-22","APPLE"
"4020",26.817499,27.2125,26.799999,27.1525,130629600,25.038368,"2015-12-23","APPLE"
"4021",27.25,27.25,26.987499,27.0075,54281600,24.904659,"2015-12-24","APPLE"
"4022",26.897499,26.922501,26.545,26.705,106816800,24.625719,"2015-12-28","APPLE"
"4023",26.74,27.3575,26.715,27.184999,123724800,25.068344,"2015-12-29","APPLE"
"4024",27.145,27.174999,26.795,26.83,100855200,24.74098,"2015-12-30","APPLE"
"4025",26.752501,26.7575,26.205,26.315001,163649200,24.266081,"2015-12-31","APPLE"
"4026",25.6525,26.342501,25.5,26.3375,270597600,24.286833,"2016-01-04","APPLE"
"4027",26.4375,26.4625,25.602501,25.6775,223164000,23.678223,"2016-01-05","APPLE"
"4028",25.139999,25.592501,24.967501,25.174999,273829600,23.214848,"2016-01-06","APPLE"
"4029",24.67,25.032499,24.1075,24.112499,324377600,22.235065,"2016-01-07","APPLE"
"4030",24.637501,24.7775,24.190001,24.24,283192000,22.352648,"2016-01-08","APPLE"
"4031",24.7425,24.764999,24.334999,24.6325,198957600,22.714586,"2016-01-11","APPLE"
"4032",25.137501,25.172501,24.709999,24.99,196616800,23.044252,"2016-01-12","APPLE"
"4033",25.08,25.297501,24.325001,24.3475,249758400,22.451777,"2016-01-13","APPLE"
"4034",24.49,25.120001,23.934999,24.879999,252680400,22.942814,"2016-01-14","APPLE"
"4035",24.049999,24.4275,23.84,24.282499,319335600,22.391832,"2016-01-15","APPLE"
"4036",24.602501,24.6625,23.875,24.165001,212350800,22.283482,"2016-01-19","APPLE"
"4037",23.775,24.547501,23.355,24.1975,289337600,22.313456,"2016-01-20","APPLE"
"4038",24.264999,24.469999,23.735001,24.075001,208646000,22.200495,"2016-01-21","APPLE"
"4039",24.657499,25.365,24.592501,25.355,263202000,23.380829,"2016-01-22","APPLE"
"4040",25.379999,25.3825,24.8025,24.860001,207178000,22.924372,"2016-01-25","APPLE"
"4041",24.9825,25.219999,24.5175,24.997499,300308000,23.051165,"2016-01-26","APPLE"
